col,line,letter,s_read_mm,z_mm,turn,r_mm,x_wound,y_wound,x_crushed,y_crushed
46.0000,50.0000,6.0000,2107.8800,163.1050,45.0000,12.0399,9.5279,-7.3605,10.6440,-5.6563
46.0000,50.0000,7.0000,2112.0400,163.1050,45.0000,12.0304,6.4655,-10.1453,6.7356,-6.9983
46.0000,51.0000,1.0000,2087.0800,165.8950,46.0000,12.0874,5.8412,10.5823,6.0789,7.2589
46.0000,51.0000,2.0000,2091.2400,165.8950,46.0000,12.0779,9.0632,7.9834,10.0710,6.0476
46.0000,51.0000,3.0000,2095.4000,165.8950,46.0000,12.0684,11.2183,4.4492,13.6490,3.9187
46.0000,51.0000,4.0000,2099.5600,165.8950,46.0000,12.0589,12.0524,0.3947,15.7191,0.3965
46.0000,51.0000,5.0000,2103.7200,165.8950,45.0000,12.0494,11.4663,-3.7030,14.0345,-3.3281
46.0000,51.0000,6.0000,2107.8800,165.8950,45.0000,12.0399,9.5279,-7.3605,10.6440,-5.6563
46.0000,51.0000,7.0000,2112.0400,165.8950,45.0000,12.0304,6.4655,-10.1453,6.7356,-6.9983
46.0000,52.0000,1.0000,2087.0800,168.6850,46.0000,12.0874,5.8412,10.5823,6.0789,7.2589
46.0000,52.0000,2.0000,2091.2400,168.6850,46.0000,12.0779,9.0632,7.9834,10.0710,6.0476
46.0000,52.0000,3.0000,2095.4000,168.6850,46.0000,12.0684,11.2183,4.4492,13.6490,3.9187
46.0000,52.0000,4.0000,2099.5600,168.6850,46.0000,12.0589,12.0524,0.3947,15.7191,0.3965
46.0000,52.0000,5.0000,2103.7200,168.6850,45.0000,12.0494,11.4663,-3.7030,14.0345,-3.3281
46.0000,52.0000,6.0000,2107.8800,168.6850,45.0000,12.0399,9.5279,-7.3605,10.6440,-5.6563
46.0000,52.0000,7.0000,2112.0400,168.6850,45.0000,12.0304,6.4655,-10.1453,6.7356,-6.9983
46.0000,53.0000,1.0000,2087.0800,171.4750,46.0000,12.0874,5.8412,10.5823,6.0789,7.2589
46.0000,53.0000,2.0000,2091.2400,171.4750,46.0000,12.0779,9.0632,7.9834,10.0710,6.0476
46.0000,53.0000,3.0000,2095.4000,171.4750,46.0000,12.0684,11.2183,4.4492,13.6490,3.9187
46.0000,53.0000,4.0000,2099.5600,171.4750,46.0000,12.0589,12.0524,0.3947,15.7191,0.3965
46.0000,53.0000,5.0000,2103.7200,171.4750,45.0000,12.0494,11.4663,-3.7030,14.0345,-3.3281
46.0000,53.0000,6.0000,2107.8800,171.4750,45.0000,12.0399,9.5279,-7.3605,10.6440,-5.6563
46.0000,53.0000,7.0000,2112.0400,171.4750,45.0000,12.0304,6.4655,-10.1453,6.7356,-6.9983
47.0000,1.0000,1.0000,2130.0800,26.3950,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,1.0000,2.0000,2134.2400,26.3950,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,1.0000,3.0000,2138.4000,26.3950,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,1.0000,4.0000,2142.5600,26.3950,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,1.0000,5.0000,2146.7200,26.3950,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,1.0000,6.0000,2150.8800,26.3950,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,1.0000,7.0000,2155.0400,26.3950,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,2.0000,1.0000,2130.0800,29.1850,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,2.0000,2.0000,2134.2400,29.1850,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,2.0000,3.0000,2138.4000,29.1850,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,2.0000,4.0000,2142.5600,29.1850,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,2.0000,5.0000,2146.7200,29.1850,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,2.0000,6.0000,2150.8800,29.1850,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,2.0000,7.0000,2155.0400,29.1850,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,3.0000,1.0000,2130.0800,31.9750,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,3.0000,2.0000,2134.2400,31.9750,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,3.0000,3.0000,2138.4000,31.9750,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,3.0000,4.0000,2142.5600,31.9750,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,3.0000,5.0000,2146.7200,31.9750,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,3.0000,6.0000,2150.8800,31.9750,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,3.0000,7.0000,2155.0400,31.9750,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,4.0000,1.0000,2130.0800,34.7650,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,4.0000,2.0000,2134.2400,34.7650,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,4.0000,3.0000,2138.4000,34.7650,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,4.0000,4.0000,2142.5600,34.7650,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,4.0000,5.0000,2146.7200,34.7650,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,4.0000,6.0000,2150.8800,34.7650,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,4.0000,7.0000,2155.0400,34.7650,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,5.0000,1.0000,2130.0800,37.5550,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,5.0000,2.0000,2134.2400,37.5550,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,5.0000,3.0000,2138.4000,37.5550,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,5.0000,4.0000,2142.5600,37.5550,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,5.0000,5.0000,2146.7200,37.5550,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,5.0000,6.0000,2150.8800,37.5550,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,5.0000,7.0000,2155.0400,37.5550,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,6.0000,1.0000,2130.0800,40.3450,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,6.0000,2.0000,2134.2400,40.3450,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,6.0000,3.0000,2138.4000,40.3450,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,6.0000,4.0000,2142.5600,40.3450,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,6.0000,5.0000,2146.7200,40.3450,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,6.0000,6.0000,2150.8800,40.3450,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,6.0000,7.0000,2155.0400,40.3450,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,7.0000,1.0000,2130.0800,43.1350,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,7.0000,2.0000,2134.2400,43.1350,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,7.0000,3.0000,2138.4000,43.1350,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,7.0000,4.0000,2142.5600,43.1350,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,7.0000,5.0000,2146.7200,43.1350,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,7.0000,6.0000,2150.8800,43.1350,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,7.0000,7.0000,2155.0400,43.1350,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,8.0000,1.0000,2130.0800,45.9250,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,8.0000,2.0000,2134.2400,45.9250,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,8.0000,3.0000,2138.4000,45.9250,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,8.0000,4.0000,2142.5600,45.9250,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,8.0000,5.0000,2146.7200,45.9250,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,8.0000,6.0000,2150.8800,45.9250,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,8.0000,7.0000,2155.0400,45.9250,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,9.0000,1.0000,2130.0800,48.7150,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,9.0000,2.0000,2134.2400,48.7150,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,9.0000,3.0000,2138.4000,48.7150,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,9.0000,4.0000,2142.5600,48.7150,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,9.0000,5.0000,2146.7200,48.7150,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,9.0000,6.0000,2150.8800,48.7150,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,9.0000,7.0000,2155.0400,48.7150,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,10.0000,1.0000,2130.0800,51.5050,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,10.0000,2.0000,2134.2400,51.5050,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,10.0000,3.0000,2138.4000,51.5050,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,10.0000,4.0000,2142.5600,51.5050,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,10.0000,5.0000,2146.7200,51.5050,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,10.0000,6.0000,2150.8800,51.5050,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,10.0000,7.0000,2155.0400,51.5050,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,11.0000,1.0000,2130.0800,54.2950,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,11.0000,2.0000,2134.2400,54.2950,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,11.0000,3.0000,2138.4000,54.2950,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,11.0000,4.0000,2142.5600,54.2950,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,11.0000,5.0000,2146.7200,54.2950,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,11.0000,6.0000,2150.8800,54.2950,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,11.0000,7.0000,2155.0400,54.2950,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,12.0000,1.0000,2130.0800,57.0850,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,12.0000,2.0000,2134.2400,57.0850,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,12.0000,3.0000,2138.4000,57.0850,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,12.0000,4.0000,2142.5600,57.0850,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,12.0000,5.0000,2146.7200,57.0850,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,12.0000,6.0000,2150.8800,57.0850,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,12.0000,7.0000,2155.0400,57.0850,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,13.0000,1.0000,2130.0800,59.8750,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,13.0000,2.0000,2134.2400,59.8750,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,13.0000,3.0000,2138.4000,59.8750,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,13.0000,4.0000,2142.5600,59.8750,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,13.0000,5.0000,2146.7200,59.8750,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,13.0000,6.0000,2150.8800,59.8750,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,13.0000,7.0000,2155.0400,59.8750,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,14.0000,1.0000,2130.0800,62.6650,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,14.0000,2.0000,2134.2400,62.6650,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,14.0000,3.0000,2138.4000,62.6650,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,14.0000,4.0000,2142.5600,62.6650,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,14.0000,5.0000,2146.7200,62.6650,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,14.0000,6.0000,2150.8800,62.6650,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,14.0000,7.0000,2155.0400,62.6650,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,15.0000,1.0000,2130.0800,65.4550,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,15.0000,2.0000,2134.2400,65.4550,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,15.0000,3.0000,2138.4000,65.4550,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,15.0000,4.0000,2142.5600,65.4550,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,15.0000,5.0000,2146.7200,65.4550,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,15.0000,6.0000,2150.8800,65.4550,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,15.0000,7.0000,2155.0400,65.4550,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,16.0000,1.0000,2130.0800,68.2450,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,16.0000,2.0000,2134.2400,68.2450,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,16.0000,3.0000,2138.4000,68.2450,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,16.0000,4.0000,2142.5600,68.2450,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,16.0000,5.0000,2146.7200,68.2450,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,16.0000,6.0000,2150.8800,68.2450,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,16.0000,7.0000,2155.0400,68.2450,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,17.0000,1.0000,2130.0800,71.0350,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,17.0000,2.0000,2134.2400,71.0350,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,17.0000,3.0000,2138.4000,71.0350,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,17.0000,4.0000,2142.5600,71.0350,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,17.0000,5.0000,2146.7200,71.0350,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,17.0000,6.0000,2150.8800,71.0350,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,17.0000,7.0000,2155.0400,71.0350,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,18.0000,1.0000,2130.0800,73.8250,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,18.0000,2.0000,2134.2400,73.8250,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,18.0000,3.0000,2138.4000,73.8250,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,18.0000,4.0000,2142.5600,73.8250,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,18.0000,5.0000,2146.7200,73.8250,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,18.0000,6.0000,2150.8800,73.8250,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,18.0000,7.0000,2155.0400,73.8250,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,19.0000,1.0000,2130.0800,76.6150,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,19.0000,2.0000,2134.2400,76.6150,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,19.0000,3.0000,2138.4000,76.6150,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,19.0000,4.0000,2142.5600,76.6150,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,19.0000,5.0000,2146.7200,76.6150,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,19.0000,6.0000,2150.8800,76.6150,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,19.0000,7.0000,2155.0400,76.6150,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,20.0000,1.0000,2130.0800,79.4050,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,20.0000,2.0000,2134.2400,79.4050,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,20.0000,3.0000,2138.4000,79.4050,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,20.0000,4.0000,2142.5600,79.4050,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,20.0000,5.0000,2146.7200,79.4050,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,20.0000,6.0000,2150.8800,79.4050,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,20.0000,7.0000,2155.0400,79.4050,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,21.0000,1.0000,2130.0800,82.1950,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,21.0000,2.0000,2134.2400,82.1950,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,21.0000,3.0000,2138.4000,82.1950,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,21.0000,4.0000,2142.5600,82.1950,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,21.0000,5.0000,2146.7200,82.1950,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,21.0000,6.0000,2150.8800,82.1950,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,21.0000,7.0000,2155.0400,82.1950,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,22.0000,1.0000,2130.0800,84.9850,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,22.0000,2.0000,2134.2400,84.9850,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,22.0000,3.0000,2138.4000,84.9850,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,22.0000,4.0000,2142.5600,84.9850,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,22.0000,5.0000,2146.7200,84.9850,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,22.0000,6.0000,2150.8800,84.9850,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,22.0000,7.0000,2155.0400,84.9850,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,23.0000,1.0000,2130.0800,87.7750,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,23.0000,2.0000,2134.2400,87.7750,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,23.0000,3.0000,2138.4000,87.7750,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,23.0000,4.0000,2142.5600,87.7750,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,23.0000,5.0000,2146.7200,87.7750,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,23.0000,6.0000,2150.8800,87.7750,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,23.0000,7.0000,2155.0400,87.7750,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,24.0000,1.0000,2130.0800,90.5650,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,24.0000,2.0000,2134.2400,90.5650,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,24.0000,3.0000,2138.4000,90.5650,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,24.0000,4.0000,2142.5600,90.5650,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,24.0000,5.0000,2146.7200,90.5650,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,24.0000,6.0000,2150.8800,90.5650,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,24.0000,7.0000,2155.0400,90.5650,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,25.0000,1.0000,2130.0800,93.3550,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,25.0000,2.0000,2134.2400,93.3550,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,25.0000,3.0000,2138.4000,93.3550,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,25.0000,4.0000,2142.5600,93.3550,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,25.0000,5.0000,2146.7200,93.3550,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,25.0000,6.0000,2150.8800,93.3550,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,25.0000,7.0000,2155.0400,93.3550,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,26.0000,1.0000,2130.0800,96.1450,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,26.0000,2.0000,2134.2400,96.1450,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,26.0000,3.0000,2138.4000,96.1450,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,26.0000,4.0000,2142.5600,96.1450,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,26.0000,5.0000,2146.7200,96.1450,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,26.0000,6.0000,2150.8800,96.1450,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,26.0000,7.0000,2155.0400,96.1450,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,27.0000,1.0000,2130.0800,98.9350,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,27.0000,2.0000,2134.2400,98.9350,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,27.0000,3.0000,2138.4000,98.9350,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,27.0000,4.0000,2142.5600,98.9350,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,27.0000,5.0000,2146.7200,98.9350,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,27.0000,6.0000,2150.8800,98.9350,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,27.0000,7.0000,2155.0400,98.9350,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,28.0000,1.0000,2130.0800,101.7250,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,28.0000,2.0000,2134.2400,101.7250,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,28.0000,3.0000,2138.4000,101.7250,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,28.0000,4.0000,2142.5600,101.7250,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,28.0000,5.0000,2146.7200,101.7250,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,28.0000,6.0000,2150.8800,101.7250,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,28.0000,7.0000,2155.0400,101.7250,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,29.0000,1.0000,2130.0800,104.5150,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,29.0000,2.0000,2134.2400,104.5150,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,29.0000,3.0000,2138.4000,104.5150,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,29.0000,4.0000,2142.5600,104.5150,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,29.0000,5.0000,2146.7200,104.5150,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,29.0000,6.0000,2150.8800,104.5150,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,29.0000,7.0000,2155.0400,104.5150,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,30.0000,1.0000,2130.0800,107.3050,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,30.0000,2.0000,2134.2400,107.3050,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,30.0000,3.0000,2138.4000,107.3050,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,30.0000,4.0000,2142.5600,107.3050,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,30.0000,5.0000,2146.7200,107.3050,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
47.0000,30.0000,6.0000,2150.8800,107.3050,45.0000,11.9411,-5.3916,10.6546,-5.5778,7.2484
47.0000,30.0000,7.0000,2155.0400,107.3050,45.0000,11.9316,-1.4278,11.8458,-1.4359,7.7332
47.0000,31.0000,1.0000,2130.0800,110.0950,45.0000,11.9890,-9.6445,-7.1218,-10.8782,-5.5438
47.0000,31.0000,2.0000,2134.2400,110.0950,45.0000,11.9795,-11.4829,-3.4134,-14.2237,-3.1208
47.0000,31.0000,3.0000,2138.4000,110.0950,45.0000,11.9699,-11.9494,0.6994,-15.4703,0.6964
47.0000,31.0000,4.0000,2142.5600,110.0950,45.0000,11.9603,-10.9874,4.7251,-13.2081,4.0871
47.0000,31.0000,5.0000,2146.7200,110.0950,45.0000,11.9507,-8.7108,8.1818,-9.5842,6.1118
